"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0060560","developmental growth involved in morphogenesis",184,-0.462910161408873,-1.85455409750788,1.7084542047981e-06,9.35207831706483e-05,7.43986846868396e-05,2475,"tags=33%, list=18%, signal=27%","2099/85407/351/8936/5361/25/3984/4882/8153/8408/27185/7422/29882/7040/7048/214/8828/652/51804/1906/57142/55364/10371/51393/8482/7852/3913/1954/393/23607/9746/8826/56920/9353/57698/6662/23566/10631/7474/10252/2258/56963/6696/6586/1435/55558/2335/26053/6299/4137/5802/4851/54413/9423/5754/55083/66000/3371/6423/57699"
"GO:0048598","embryonic morphogenesis",431,-0.379913932260974,-1.64473959534872,1.82381573510792e-06,9.88472013265421e-05,7.86360155929282e-05,2998,"tags=32%, list=22%, signal=26%","153572/10427/9113/9585/55614/55764/3091/317/84678/5598/388591/730094/3676/1889/6909/5916/6926/23275/1290/3212/7296/83595/3912/23513/4646/2535/23213/9935/2624/7157/54567/7043/348093/9095/51684/57534/23654/4154/6789/25/860/3249/7358/7046/221322/10018/5087/2022/7040/57045/7048/7041/23187/4853/9314/652/80184/51804/1906/79659/8019/55084/8434/25902/7289/7249/54910/3213/5978/91663/3899/1954/7703/121227/4627/23552/1294/6615/3673/5914/57728/3714/4188/1843/1969/4237/2303/6662/154796/8854/7704/1295/7474/55212/1291/6678/8516/57216/4325/56963/4647/23314/1289/25861/3491/1284/8862/4323/8013/27245/81029/2202/84189/677/4313/51339/8076/655/2736/6497/2335/7291/6943/6299/5156/23135/2735/1303/4851/2200/3911/9423/5754/220/2719/3357/6423/130497/2048/3481"
"GO:0006120","mitochondrial electron transport, NADH to ubiquinone",47,0.621016153008123,2.25065084274888,2.35658766184722e-06,0.000124105218126569,9.87295516392547e-05,3352,"tags=77%, list=25%, signal=58%","4713/6622/4695/4728/4716/4702/11315/4722/65018/4725/4726/4696/4700/4710/4694/4723/4717/4712/4731/4707/4718/4720/4709/374291/4706/4708/4715/57017/29103/4711/23479/4724/4697/4705/4704/4714"
"GO:0009612","response to mechanical stimulus",164,-0.468373604794251,-1.84755704817921,2.35273197988537e-06,0.000124105218126569,9.87295516392547e-05,2267,"tags=34%, list=17%, signal=29%","4055/3728/3249/3759/2022/7040/7100/6772/7099/9780/1906/1956/441027/7832/494513/5978/7852/7098/2596/90865/3673/6335/9311/9378/355/2934/6662/6714/5028/4921/10631/7057/1291/85358/3786/5270/3684/285/1277/25861/8792/5493/6548/51284/4323/5310/84189/4313/51311/5339/2354/5743/3371/9379/4914/2353"
"GO:0002250","adaptive immune response",329,-0.403371125475867,-1.70712809830519,2.35786311384055e-06,0.000124105218126569,9.87295516392547e-05,2265,"tags=29%, list=17%, signal=25%","1191/3493/5294/113/3903/64332/10288/2212/7040/3716/3665/4092/214/5909/8764/7099/3512/733/942/64581/713/3140/118460/2213/219972/6778/6693/6776/2956/26022/5777/3071/8832/5293/5896/10411/54923/2215/11025/90865/6095/3502/3566/84695/79168/4352/7454/602/639/3560/3383/5580/714/23476/25865/6774/3501/64170/54941/11006/8741/177/51279/100/7462/8792/3514/3726/3494/84766/920/604/91543/10673/79987/1880/114548/8284/710/51311/201294/716/10990/718/4851/30835/730/5133/715/5321/720/721/3500/2048/28908"
"GO:0016072","rRNA metabolic process",253,0.374628045771986,1.7525307731419,2.67577168897618e-06,0.000139496897385291,0.000110974110048065,3860,"tags=42%, list=29%, signal=31%","27341/64425/23212/115939/6208/57418/6223/6155/10436/29997/6201/6234/10412/55505/10360/84881/79002/3692/29081/112495/88745/10799/6130/6209/6165/54512/11224/10775/90459/6202/55651/2971/6194/6232/51406/51010/56915/4809/5434/9136/9326/6129/10248/6227/6218/9555/51082/6135/92342/27079/6217/6229/5303/9045/57050/57109/6125/85395/54555/51119/5036/10556/81691/80135/2091/51367/23378/131870/55299/90121/10200/162989/55506/51547/27292/6154/92856/2475/79033/9191/1663/54663/2975/55272/4931/11340/10528/84916/51096/10607/79863/114049/6230/10813/51118/29777/28987/23016/10199/9328/54853/55646/51504/8568/64768/23246"
"GO:0030323","respiratory tube development",152,-0.476696232687516,-1.87320063078198,2.86907437829248e-06,0.000148163331573331,0.00011786852733859,2118,"tags=32%, list=16%, signal=27%","7422/3988/3845/7040/7048/650/5534/652/55512/2252/83716/1636/1956/5125/57190/7289/54206/1281/84695/21/6662/9719/57333/4054/8854/7474/1291/10252/2324/100/3290/6720/9509/4323/5310/2736/6943/5156/2735/4851/2200/1490/3911/5754/4015/2719/3371/147372"
"GO:0001837","epithelial to mesenchymal transition",144,-0.488464998570117,-1.90987637473822,3.04862650405627e-06,0.00015596431292714,0.000124074450047032,2939,"tags=41%, list=22%, signal=32%","183/4017/3091/100507588/81610/182/6926/23275/25937/3516/7043/753/2042/3249/7046/7422/2022/7040/80204/55223/7048/7041/23187/650/4092/5534/27250/652/25800/1906/57142/80709/200734/6615/84695/4855/1601/161742/153090/152007/6662/3479/7474/10252/3082/399473/1277/6934/26508/114990/80139/655/283149/7291/4851/2316/6423/3037/7148"
"GO:0002252","immune effector process",448,-0.374731833589302,-1.62562138967404,3.53883937220565e-06,0.000179366728920868,0.000142691798078117,2701,"tags=33%, list=20%, signal=27%","2/10859/55904/3554/79415/81622/7133/3815/136/6844/23376/2624/8140/301/7157/10312/7043/351/5361/84868/25/3984/1191/3493/5294/23228/64332/2212/27086/8398/22904/3988/7040/4064/3716/6813/3665/4092/3597/8764/4853/7099/733/4221/146850/55601/1636/9111/57142/942/64581/3965/5338/713/5730/3140/118460/409/2213/6778/6693/8482/6776/7410/2956/7098/26022/5777/3071/8832/5293/7409/148022/79132/5058/2215/90865/115727/6095/5914/6812/10417/3502/3566/84695/4352/7454/602/3560/3383/1794/5580/714/23476/1675/6774/11326/6714/3501/64170/11006/7474/8741/23586/177/51279/3684/3394/100/3663/7462/3514/284/55619/3726/3494/84766/51284/558/604/91543/10451/8013/139818/79987/1880/114548/10875/8284/710/51311/9516/4035/5339/201294/716/7291/3075/2150/718/54518/730/5133/715/720/721/3500/2048"
"GO:0051965","positive regulation of synapse assembly",39,-0.67861440822287,-2.14621526115313,3.68880430208569e-06,0.00018449245774305,0.000146769474392438,1496,"tags=49%, list=11%, signal=43%","27286/9746/7162/22883/9378/23768/7058/339398/4915/84189/57555/375790/94030/54413/2049/575/54674/4914/2048"
"GO:0090287","regulation of cellular response to growth factor stimulus",257,-0.421131659731142,-1.74643837977538,3.70737492724433e-06,0.00018449245774305,0.000146769474392438,2437,"tags=30%, list=18%, signal=25%","7043/348093/51496/8936/25/860/753/4926/4756/222223/7422/2022/4052/57045/7041/650/4092/55959/23089/4853/652/4221/51341/51742/84312/81031/255743/81848/80312/200734/11167/5046/6498/9353/9289/161742/9378/153090/25865/63976/9719/7057/7474/8516/10252/56963/399473/3491/55612/25960/90993/8862/8646/6424/114990/80139/54829/6091/11117/7130/6497/283149/1634/4804/4851/23090/8483/2200/8425/4015/2719/66000/6423/91851/7148/147372/25884"
"GO:0001763","morphogenesis of a branching structure",149,-0.472888563330982,-1.85583888734776,3.78211814427845e-06,0.000186516348844867,0.000148379542559317,2475,"tags=39%, list=18%, signal=32%","2099/54567/8642/5361/6789/25/596/7422/5087/2022/3845/7040/7048/6663/650/5534/9953/652/51804/2252/25932/1906/57142/5371/7052/255743/23129/10672/5058/1305/4855/9353/639/1969/2303/6662/6714/25789/120892/7474/10252/2258/3082/4776/473/4323/1435/5310/1282/655/2736/6943/6299/4851/3911/2719/3371/6423"
"GO:0043410","positive regulation of MAPK cascade",326,-0.404096262528243,-1.70990277921225,3.93411223973805e-06,0.000192279735717197,0.000152964495637184,2463,"tags=32%, list=18%, signal=27%","85407/7043/351/9170/85363/142679/84868/25/4055/5294/7786/57161/7422/7040/150/23236/285016/9046/650/222643/4853/114897/652/7099/3672/146850/2252/1906/5031/23162/1956/3965/151306/8412/409/2213/10174/23533/10371/54910/8482/255743/60401/7098/5058/8826/7162/148/1436/6376/8654/6764/9378/153090/3383/8622/152007/25865/4281/6714/5028/79930/728/3479/23566/9770/64170/120892/7057/7474/177/3486/2324/3082/1230/50488/8792/284/84766/5159/920/59/10347/4653/1464/4915/4916/1880/6091/7039/50507/9590/5156/2150/4851/1902/1490/3357/4914/6366/5320/8685/392255/3481"
"GO:0032835","glomerulus development",60,-0.60209220190048,-2.07349889301249,4.1631193091595e-06,0.000201671815029549,0.000160436186138732,2654,"tags=58%, list=20%, signal=47%","947/5530/1286/4643/23213/25937/80310/596/2828/9863/55959/4853/652/1906/3913/23607/8826/4811/84623/2303/285/284/10409/5159/59/26508/2028/655/6943/1910/5156/4851/4854/1958/130497"
"GO:0001649","osteoblast differentiation",194,-0.454913405575732,-1.83329513661155,4.58597041026704e-06,0.00022020703531405,0.000175181528968372,1131,"tags=23%, list=8%, signal=21%","58476/2194/4209/25840/43/1969/6662/3479/9770/4921/1291/6696/3486/338773/3082/1462/23314/1277/3491/3726/90993/8646/4653/7130/655/2736/6096/117581/6497/2662/202151/7291/6238/2735/4851/8840/4015/9902/3400/22801/3371/6423/64093/3481"
"GO:0032722","positive regulation of chemokine production",46,-0.649093331097701,-2.13161478004228,4.79353444908656e-06,0.000226565906458659,0.00018024020826096,3036,"tags=59%, list=22%, signal=46%","5610/7124/3091/136/351/84868/7040/7099/64581/3965/3162/7098/148022/90865/3566/1436/64170/10631/7474/177/4938/4940/7097/51284/7291/2150/1958"
"GO:0006091","generation of precursor metabolites and energy",416,0.3235239267938,1.58856000314861,4.80117741125401e-06,0.000226565906458659,0.00018024020826096,3420,"tags=41%, list=25%, signal=31%","8870/5443/205251/65990/84269/8987/3953/1346/4713/7306/27166/10063/27089/6622/6834/513/29997/400916/112464/1351/51142/5502/1329/1340/2645/84300/4695/3692/4728/1347/5499/30968/55062/89801/207/4716/54541/751071/402/226/4702/11315/378884/4722/514/1337/64223/9551/1350/388753/1537/7388/29796/5223/32/54539/65018/84275/11152/434/4725/93974/11331/2109/25796/669/4726/1327/230/2027/2108/23729/131474/4696/4700/291/4710/7386/4694/2597/5018/5236/4723/4717/1312/51548/790955/9555/509/10476/4712/4731/34/51071/3158/9167/51763/26471/522/7384/4707/6390/4718/55753/648791/4720/55967/440567/506/4709/374291/4706/4708/4191/7381/3418/92259/7167/9563/1716/891/5465/10873/5261/2110/5834/9377/1345/4715/10975/57215/339123/57017/93058/137872/8802/5571/1349/5162/7957/29103/4711/65985/26100/2235/5515/10954/2475/3052/23479/10632/4724/10105/2271/84277/83943/4697/64080/5019/4705/8801/246269/4704/4714/54205/847/27069/6391/84883/9927"
"GO:1901699","cellular response to nitrogen compound",480,-0.371926007894622,-1.62541463078245,4.880352160265e-06,0.0002283337412418,0.000181646575681658,3273,"tags=35%, list=24%, signal=27%","8850/5166/5024/10999/5305/23385/2767/5641/2983/2058/2308/4208/4061/1399/5591/4217/1395/81035/10142/324/837/5144/5311/2690/7124/5584/114882/183/55151/4218/3676/84687/5587/201626/5139/5925/1445/5530/839/6844/57761/7431/7442/64900/7430/8140/5140/7157/3434/351/8787/60/2946/9564/25/1660/4882/11031/5294/3728/200186/57727/2773/9663/10681/7040/2822/10458/23236/29904/3716/6772/185/83667/9314/3667/7099/5064/1906/5031/1636/23038/7052/8412/409/2213/143686/9630/5936/57190/6778/7249/478/64784/55667/6776/132864/252983/2774/7098/3708/3625/2350/23373/10060/10411/773/5032/1136/57657/2769/6781/6339/65010/9353/5919/43/140710/3383/5999/610/5580/2303/6662/6774/6714/5028/5106/3479/55022/120892/4921/64135/23586/1291/177/3269/8660/1536/23371/3164/6548/57559/23641/6720/10021/8013/6261/677/3360/1545/729438/4035/375790/6506/641/2200/2316/5743/1145/4929/2775/3357/1958/2048/2353/3481"
"GO:0009617","response to bacterium",405,-0.375484634439996,-1.61541747794499,5.26948776026329e-06,0.000244450644065095,0.000194468071937638,1892,"tags=25%, list=14%, signal=22%","2633/8029/27250/8764/55008/4853/225/7099/3512/1906/1636/26503/4016/942/3965/10561/3140/2213/23208/2289/219972/3587/6693/7098/148022/79132/57088/115727/5914/10417/3502/5142/2277/129607/5919/6376/3620/602/153090/1969/5580/11274/6915/1675/6714/7538/5836/728/5106/3501/3248/64170/7096/7474/1291/4360/3684/11093/6565/3394/4938/3663/2920/6347/8792/3164/4940/23641/3494/7097/920/558/23166/285195/11117/114548/4939/9516/9590/1910/140733/2150/718/4851/5743/9572/5737/2719/5739/575/11096/55026/151887/721/3500/5320/2048/284297/2353/5996"
"GO:0030324","lung development",148,-0.474575742453589,-1.86347284840155,5.65913176030729e-06,0.000260320060974135,0.000207092685470069,2118,"tags=31%, list=16%, signal=27%","7422/3988/3845/7040/7048/650/5534/652/55512/2252/83716/1636/1956/57190/54206/1281/84695/21/6662/9719/57333/4054/8854/7474/1291/10252/2324/100/3290/6720/9509/4323/5310/2736/6943/5156/2735/4851/2200/1490/3911/5754/4015/2719/3371/147372"
"GO:0048729","tissue morphogenesis",458,-0.369942906859025,-1.60766330040466,6.00142130186572e-06,0.000273764835053441,0.000217788420401916,3015,"tags=33%, list=22%, signal=27%","7124/153572/10427/4609/9585/55764/81792/183/3091/317/84678/388591/6909/55327/5916/182/6926/23275/3212/7296/23513/2535/1741/23213/960/3516/7135/2099/85407/54567/9095/8642/51684/57534/60/23654/5361/4607/6789/25/596/2650/7046/27086/7422/5087/2022/3845/7040/57045/7048/7041/6663/7139/6772/650/4092/2300/5534/4853/9314/8828/9953/652/80184/51804/2252/25932/1906/57591/1956/5371/7052/25902/7289/7249/54910/3687/79864/255743/7852/23129/10672/1954/5293/9420/5058/23552/6615/3673/6781/5914/1281/23245/4855/9353/1436/3714/1969/4624/2303/25865/6662/6714/25789/8854/7474/55212/8516/10252/57216/56963/3082/4776/1289/3491/55612/59/26508/4323/1435/5310/27245/81029/6091/4313/1282/655/2736/4638/6497/7291/6943/6299/23135/4804/4851/2316/3911/9423/5754/220/2719/55083/3400/11096/3371/9024/6423/130497/72"
"GO:0060348","bone development",166,-0.465978318952807,-1.84248330263823,6.16843021672875e-06,0.000279057743854324,0.000221999093576397,2941,"tags=45%, list=22%, signal=36%","81792/56987/55151/79065/56975/5916/10859/10269/23213/22856/7157/158326/7043/8642/860/4882/27086/5358/2022/3988/7040/64131/7048/650/55959/4853/652/55512/85301/7052/645811/7289/124565/1954/1305/51715/6781/5914/1281/10234/285590/4209/2121/6662/54796/6714/3479/4054/7704/8111/4921/4969/1291/79705/4325/338773/5364/1277/7059/1311/11173/4323/4653/6424/1893/6261/6497/202151/7291/8840/2200/25987/4015/633/3037"
"GO:0002573","myeloid leukocyte differentiation",180,-0.458869534959417,-1.83679124782077,6.70095434559868e-06,0.000300664131867272,0.000239187645623311,3045,"tags=41%, list=23%, signal=32%","3635/7124/54997/4609/6522/4254/56975/9855/6688/140685/2124/10859/5925/5530/3815/3516/9935/2624/3930/10312/351/4055/27086/7422/22904/84456/7040/7048/3665/3059/650/10766/4853/652/7099/3623/6776/7098/5293/861/4627/11025/90865/5914/10234/1436/2194/10100/1969/714/3428/6714/63976/9770/8111/11006/79705/1230/8792/3696/3726/7097/920/1435/677/1880/7130/863/2150/8840/2200/2719/2353"
"GO:0021537","telencephalon development",199,-0.44877923324164,-1.81698204971045,6.85619089533032e-06,0.000304919468999052,0.000242572898342226,2156,"tags=26%, list=16%, signal=22%","27185/27086/26153/23236/93986/650/652/266727/1956/57142/7832/10371/22809/8482/7852/9253/552/25777/5914/1281/9353/1436/84623/9289/146760/153090/84750/120892/7474/85358/2258/5649/10501/57178/4915/6091/55558/6497/482/6506/6299/23135/5802/1902/25987/2316/2049/220/3400/66000/2048/2353"
"GO:0007005","mitochondrion organization",401,0.313843682810879,1.54916499810832,6.90720024769499e-06,0.000304919468999052,0.000242572898342226,3420,"tags=38%, list=25%, signal=30%","8870/27113/55969/572/140823/84266/125988/284184/91647/1346/137994/4713/292/283951/8192/27166/10063/51287/6622/7037/6834/513/400916/192286/51142/51024/26519/25813/84300/4695/2876/4728/1347/30968/27429/207/4716/66008/84987/90871/10452/4702/51295/25915/11315/4722/51204/84303/81858/8834/54539/65018/51499/84275/4725/1909/93974/11331/389203/83982/28958/139341/84233/2021/81892/131474/7755/4696/10651/51751/4700/64756/6790/291/4710/7386/4694/5018/79064/91942/79017/4717/5245/790955/55744/4712/9167/23788/26517/26073/4832/26521/4707/84273/10572/26520/4718/3028/4720/729515/55967/79135/54543/4709/374291/137682/29928/55101/4706/4708/57001/6742/92609/54927/56907/28976/54968/1678/4715/79568/7957/4711/51547/56993/79133/201973/29090/617/6341/5468/25880/84749/10935/10962/4724/22906/4358/10105/137392/83943/55863/29078/90580/4705/8996/246269/4704/56947/4714/203245/3308/27069/84883/9927"
"GO:0001819","positive regulation of cytokine production",340,-0.387295706588515,-1.64800610865435,8.36134722547435e-06,0.000366160117697973,0.000291291734499262,3050,"tags=36%, list=23%, signal=29%","8915/5610/7124/6675/183/2149/3572/3091/9636/11027/1147/80381/83786/23513/10859/3554/947/81622/84932/23213/10464/3815/136/23633/8140/301/29110/338382/351/9451/10159/84868/25/1660/1191/9308/5294/10288/63940/2212/27086/7040/150/23236/7100/3665/6772/55959/8764/7099/57142/942/64581/3965/2213/3162/6693/8482/7098/5293/861/148022/79132/283234/90865/6095/5914/10417/3566/5142/112703/1436/6376/54502/3620/602/56829/3428/25865/22925/6774/6714/728/4060/64170/120892/10631/7096/64135/7057/7474/23586/177/150372/1536/2324/3082/4776/3394/4938/3663/719/4940/55612/7097/51284/920/91543/8013/1545/114548/4939/53342/51311/9590/7291/2150/718/5743/3357/1958/2048/147372"
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",222,-0.428219452501301,-1.75282784763263,8.53906363003905e-06,0.000370974875482807,0.000295122023704858,2437,"tags=31%, list=18%, signal=26%","7043/348093/51496/25/753/4926/4756/222223/7046/2022/4052/7040/9863/57045/7048/7041/650/4092/23089/4853/652/4221/51341/26035/51742/84312/81031/255743/80312/200734/11167/5046/6498/1601/161742/63976/9719/7057/7474/8516/10252/56963/399473/3491/55612/8646/6424/114990/80139/54829/11117/7130/655/4035/6497/283149/4851/23090/8483/2200/8425/4856/4015/2719/6423/168002/91851/392255/25884"
"GO:0061614","miRNA transcription",68,-0.578484014870627,-2.02944965264457,8.64968503486354e-06,0.000372821857329473,0.00029659135507029,3023,"tags=50%, list=22%, signal=39%","2113/7124/4609/183/3091/6688/4781/2624/7157/2099/351/7422/7040/650/4853/9314/652/57591/1956/5978/5914/57473/6662/6774/11006/4776/6720/8862/7291/4804/9612/4854/1958/2353"
"GO:0043010","camera-type eye development",240,-0.422467704715641,-1.74489706898079,8.90181453662668e-06,0.000380691662292926,0.000302852029095597,2188,"tags=28%, list=16%, signal=24%","7046/221322/4774/7422/7040/51343/57045/7048/4853/9314/652/80184/25932/1956/8412/7289/3299/114789/3913/22899/5187/200734/23552/5914/6498/57728/5204/43/161742/639/1969/10848/221935/2303/6662/6774/8854/1295/7474/10252/399473/4094/57030/5159/5176/81029/4915/2202/84189/1545/1282/655/10218/6096/148398/6497/54549/7291/5156/4851/2200/25987/220/5818/1296/10319/2048/2353"
"GO:0001764","neuron migration",135,-0.484232531667309,-1.8680160357955,9.29869209419461e-06,0.000394581709485436,0.000313901992604513,2513,"tags=34%, list=19%, signal=28%","2624/85451/23654/5361/4756/27185/7422/26012/26153/8828/266727/2676/10371/57465/7852/2011/116983/1281/23245/84623/6376/9289/153090/57698/10752/6774/7026/1952/2258/5649/23314/23768/558/57178/4915/8633/4147/55558/54986/26053/7291/285313/2316/9423/4929/6695"
"GO:0051216","cartilage development",150,-0.471205095272322,-1.84823494056459,9.74857466554326e-06,0.00041048998245526,0.000326557517338886,2679,"tags=46%, list=20%, signal=37%","4781/10269/5925/23213/960/22856/7045/7076/91461/9451/860/4882/7046/649/4774/7040/2822/57045/7048/650/4092/55959/652/55512/85301/1906/3213/861/864/6615/64764/6781/5914/54206/1281/1513/4209/2121/6662/4054/7704/4256/4969/7474/1291/6660/23314/1277/4094/3491/3696/7059/1311/11173/5310/81029/1893/2202/655/7227/8840/1490/25987/4856/633/6423/130497/392255/25884"
"GO:0002521","leukocyte differentiation",455,-0.35668797092063,-1.54903909485684,1.12657039602842e-05,0.000470751629607602,0.000374497527390083,2581,"tags=33%, list=19%, signal=28%","3635/6595/7124/54997/4609/6522/4254/3572/4772/56975/9855/3676/6688/140685/6659/2124/10859/5925/5530/3815/3516/9935/2624/3930/301/7157/10312/54567/351/6601/60/25/596/860/4055/865/9308/23228/64332/10288/27086/9760/7422/22904/5087/84456/3988/7040/7048/3716/3665/3059/650/4092/10766/4853/652/7099/4221/146850/8325/9840/942/3965/3140/6666/2213/51341/6778/6693/3707/3623/6776/7098/26022/5777/3071/5293/5896/7409/861/4627/864/678/11025/90865/6095/5914/29760/3566/84695/9580/1513/10234/1436/2194/602/1840/639/3714/10100/84447/1969/1794/714/23476/3428/6774/6714/63976/9770/7704/8111/11006/3559/177/79705/150372/3394/1230/100/7226/8792/3696/55619/3726/84766/7097/920/558/604/91543/4323/1435/57178/10673/139818/677/1880/7130/114548/10875/2736/863/2150/8840/2200/2719/4914/1958/2353"
"GO:0097306","cellular response to alcohol",78,-0.555616636109784,-1.98800310114483,1.20454328688162e-05,0.000499520450938636,0.000397384017370755,2247,"tags=27%, list=17%, signal=23%","3728/113/2822/9314/5031/1636/7832/3625/109/6339/57476/114881/1536/1545/1066/641/5737/3371/1646/54762/2353"
"GO:0050678","regulation of epithelial cell proliferation",263,-0.411615271757016,-1.71206565066203,1.37156564136473e-05,0.000564507542919588,0.000449083265399753,2224,"tags=28%, list=16%, signal=24%","3249/283/7046/7422/2022/284361/7040/130367/22846/6772/185/5909/55959/4853/8828/282679/652/51804/2252/1956/57142/240/151306/3162/6776/252983/5293/9420/864/283131/1601/153090/25865/6662/6774/7538/728/3479/8854/7026/7057/7474/6678/7060/8660/6489/2324/6347/3164/6934/8862/5176/8013/80139/1893/677/6091/7039/3339/5365/7291/1910/4804/2735/4851/7857/3911/9572/2719/3357/6423/3037/130497/3481"
"GO:0050769","positive regulation of neurogenesis",185,-0.439556899012594,-1.765856714627,1.41080967209727e-05,0.000576103550230118,0.00045830824900525,3057,"tags=37%, list=23%, signal=29%","6387/7124/5584/23013/3572/3091/4124/63925/7133/443/3815/23376/8140/1959/23654/5361/3984/8153/27185/23363/7422/3845/29882/7040/10458/29904/6663/650/51593/1636/1956/7052/10800/51393/57465/8482/7852/23129/9253/1954/1627/90865/6498/9353/6376/57698/23566/85358/2119/5649/5270/1462/5364/7097/5176/4915/6091/55558/2335/5365/7732/4137/4851/9423/1404/3400/745/2048"
"GO:0048545","response to steroid hormone",259,-0.408732875636869,-1.69308422705406,1.42078880674216e-05,0.000576103550230118,0.00045830824900525,2333,"tags=27%, list=17%, signal=22%","11170/10498/596/64754/7352/164091/10018/27086/7023/6256/6502/7040/6663/20/1906/8085/1636/1956/5730/51341/478/5978/552/9420/5187/5058/678/6781/54206/2104/6339/6258/9353/1036/7035/1601/21/10076/6714/7538/5106/6752/64170/7057/406/1536/6696/1277/6720/3726/7097/6586/5176/26508/57178/8013/677/1545/8284/590/6943/2354/9612/1828/5743/9572/4015/55885/2353"
"GO:0050922","negative regulation of chemotaxis",27,-0.712488621518555,-2.0838293975923,1.45390480492162e-05,0.000585196683980952,0.000465542119037209,1126,"tags=44%, list=8%, signal=41%","9353/1843/7057/7474/79890/285/6347/6091/7130/55558/4851/4856"
"GO:0045444","fat cell differentiation",192,-0.438297491932097,-1.76517839389323,1.4855691319543e-05,0.000593577038563346,0.000472208951125235,2594,"tags=33%, list=19%, signal=27%","25937/57761/9935/2624/10891/1959/8554/129685/6789/10498/4882/83643/7422/7040/257194/23236/28951/7041/650/6041/9314/688/79068/1240/240/51341/22809/3625/2784/64641/678/6095/144404/9580/5919/63976/7538/7704/25999/7474/55212/406/3164/2869/6720/6934/8013/201501/81029/677/655/25946/2662/79689/5156/8840/5743/9572/4929/3400/6423/55885/392255"
"GO:0042698","ovulation cycle",47,-0.630257386801302,-2.07313637846296,1.50153910845809e-05,0.000595610513021709,0.000473826643149589,1314,"tags=34%, list=10%, signal=31%","8204/65010/9353/6714/558/6586/5176/1545/4313/7130/2662/5156/4851/9612/3037/1958"
"GO:0002009","morphogenesis of an epithelium",374,-0.37696237111216,-1.61466370375256,1.55537171758363e-05,0.000612525523888691,0.000487283059117265,3086,"tags=34%, list=23%, signal=27%","5311/653/8915/7124/153572/10427/4609/9585/55764/81792/183/3091/317/84678/388591/6909/55327/5916/182/6926/3212/23513/1741/23213/960/3516/2099/85407/54567/8642/51684/57534/60/23654/5361/6789/25/596/27086/7422/5087/2022/3845/7040/7048/7041/6663/6772/650/5534/4853/9314/9953/652/80184/51804/2252/25932/1906/57591/1956/5371/7052/25902/7289/7249/54910/3687/79864/255743/7852/23129/10672/1954/5293/9420/5058/23552/6615/5914/23245/4855/9353/1436/3714/1969/2303/25865/6662/6714/25789/8854/7474/55212/10252/57216/56963/3082/4776/1289/3491/55612/4323/1435/5310/81029/4313/1282/655/2736/6497/7291/6943/6299/4804/4851/2316/3911/9423/5754/220/2719/55083/3400/3371/9024/6423/130497"
"GO:0010001","glial cell differentiation",196,-0.436451226051023,-1.76197620999203,1.57670723217836e-05,0.00061649252778174,0.000490438933798638,2699,"tags=36%, list=20%, signal=29%","1267/9331/4781/79809/1445/80045/7133/443/2824/7431/10397/351/1959/25/57716/1191/4774/3845/7040/55107/6663/650/5534/7099/20/85414/1956/5209/9682/7852/26022/3913/10810/2596/163175/90865/23500/9580/4118/26227/54587/1840/10100/11076/6662/6774/5354/728/1291/177/8506/5649/5270/1462/7097/2840/4653/4915/4035/6497/5339/7732/4137/4851/1902/1404/9572/3400/745/10319"
"GO:0071559","response to transforming growth factor beta",231,-0.430440113256994,-1.77478015557265,1.7778878746756e-05,0.000690223987657748,0.000549094597800147,2188,"tags=31%, list=16%, signal=26%","7046/64332/2022/4052/7040/57045/7048/7041/650/4092/23089/4221/1906/51741/5371/409/51341/51742/57190/84312/81031/255743/23607/80312/200734/864/678/6498/1281/463/1513/1601/161742/6662/6774/6714/63976/9719/4054/3248/4921/10631/7057/7474/8516/10252/6660/399473/1277/8287/3696/55612/1284/59/25878/57178/114990/1278/80139/677/54829/6497/283149/2662/4053/8483/2200/8425/4015/2331/2353"
"GO:1902893","regulation of miRNA transcription",67,-0.580304913102771,-2.03356003085381,1.9271101192935e-05,0.000742887379789622,0.000590989960231076,3023,"tags=51%, list=22%, signal=40%","2113/7124/4609/183/3091/6688/4781/2624/7157/2099/351/7422/7040/650/4853/9314/652/57591/1956/5978/5914/57473/6662/6774/11006/4776/6720/8862/7291/4804/9612/4854/1958/2353"
"GO:0022612","gland morphogenesis",97,-0.518641485723697,-1.90591214154949,1.97094793830249e-05,0.000749317554646643,0.000596105363839232,2824,"tags=45%, list=21%, signal=36%","6909/5916/6926/23513/4781/7128/23213/2099/7043/5361/596/1896/3249/3988/7040/57045/7048/55959/4853/652/2252/1956/57142/5371/7052/6778/23129/9420/1436/1969/6662/6714/7474/3082/1435/4313/655/7039/2735/4851/3911/9423/3400/3371"
"GO:0009260","ribonucleotide biosynthetic process",149,0.405029649002607,1.75235109434569,1.97116784561777e-05,0.000749317554646643,0.000596105363839232,2274,"tags=36%, list=17%, signal=30%","4879/318/65990/4878/4713/513/4695/4728/30968/4716/226/2987/4702/4722/514/9551/517/518/54539/65018/4725/93974/7371/4726/4830/4696/4700/4710/4694/516/353/4723/4717/790955/509/10476/4712/4731/522/4832/4707/6390/9556/4718/83549/4720/84833/55967/506/4709/374291/4706/4708"
